"iWine","Type","Color","Category","Size","Value","Price","Quantity","Pending","Vintage","Wine","Locale","Producer","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation","BeginConsume","EndConsume","WindowSource","LikeVotes","LikePercent","LikeIt","PNotes","PScore","CNotes","CScore","WA","WAWeb","WS","WSWeb","WE","WEWeb","BR","BRWeb","GV","GVWeb","LF","LFWeb","JK","JKWeb","LD","LDWeb","SJ","SJWeb","WD","WDWeb","GA","GAWeb","MFW","MFWWeb","WWR","WWRWeb","TT","TTWeb"
"2256993","Red","Red","Dry","(n/a)","0","0","0","0","2013","The Paring Red Wine","USA, California","The Paring","Red Blend","Red Blend","Red Wine","Unknown","USA","California","Unknown","California","2016","2023","Community Average","12","1","","","","20","89.125","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2174606","Red","Red","Dry","750ml","70","70","1","0","2013","Titus Cabernet Sauvignon Reserve","USA, California, Napa Valley","Titus","Cabernet Sauvignon","Cabernet Sauvignon","Reserve","Unknown","USA","California","Napa Valley","Napa Valley","2018","2024","Community Average","1","1","","","","1","89","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1987351","Red","Red","Dry","750ml","73.14","73.14","1","0","2012","Titus Cabernet Sauvignon Reserve","USA, California, Napa Valley","Titus","Cabernet Sauvignon","Cabernet Sauvignon","Reserve","Unknown","USA","California","Napa Valley","Napa Valley","2015","2018","Community Average","1","1","","","","6","91","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"505909","White","White","Dry","(n/a)","0","0","0","0","2006","Tobin James Chardonnay James Gang Reserve","USA, California, Central Coast, Monterey County","Tobin James","Chardonnay","Chardonnay","James Gang Reserve","Unknown","USA","California","Central Coast","Monterey County","2008","2009","Community Average","0","","","","","11","87.1818181818182","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"402345","Fruit/Vegetable Wine","Other","Other","(n/a)","0","0","0","0","1001","Tomasello Winery Blueberry Wine","USA, New Jersey","Tomasello Winery","Blueberry","Blueberry","Blueberry Wine","Unknown","USA","New Jersey","Unknown","Unknown","2009","2012","Community Average","0","","","","","2","84","","","","","","","","","81","http://tv.winelibrary.com/video/597","","","","","","","","","","","","","","","","","",""
"1630778","Red","Red","Dry","(n/a)","0","0","0","0","2011","Torii Mor Pinot Noir Willamette Valley","USA, Oregon, Willamette Valley","Torii Mor","Pinot Noir","Pinot Noir","Unknown","Unknown","USA","Oregon","Willamette Valley","Willamette Valley","2014","2015","Community Average","11","0.818181818181818","","","","33","88.8333333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1654033","White - Fortified","White","Fortified","(n/a)","0","0","0","0","1001","Bodegas Toro Albala Cream PX","Spain, Andalucía, Montilla-Moriles","Bodegas Toro Albala","Pedro Ximénez","Pedro Ximénez","Cream PX","Unknown","Spain","Andalucía","Unknown","Montilla-Moriles","9999","9999","none","1","1","","1","","3","90","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"803317","White - Sparkling","White","Sparkling","(n/a)","0","0","0","0","1001","Tosti Asti Spumante","Italy, Piedmont, Asti, Asti Spumante","Tosti","Moscato","Muscat","Unknown","Unknown","Italy","Piedmont","Asti","Asti Spumante","9999","2010","Community Average","2","1","","","","10","87","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1615164","Red","Red","Dry","(n/a)","0","0","0","0","2009","Trader Joe's Grand Reserve Meritage Lot # 63 Napa Valley","USA, California, Napa Valley","Trader Joe's","Red Bordeaux Blend","Red Bordeaux Blend","Grand Reserve Meritage Lot # 63","Unknown","USA","California","Napa Valley","Napa Valley","2011","2013","Community Average","9","0.888888888888889","","","","29","87.7857142857143","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1520048","Red","Red","Dry","(n/a)","0","0","0","0","2011","Trader Joe's Grand Reserve Meritage North Coast","USA, California, North Coast","Trader Joe's","Red Bordeaux Blend","Red Bordeaux Blend","Grand Reserve Meritage","Unknown","USA","California","North Coast","North Coast","9999","9999","none","1","1","","","","3","72","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2579444","Red","Red","Dry","(n/a)","0","0","0","0","2014","Trader Joe's Petite Sirah Lot # 101","USA, California, North Coast, Mendocino County","Trader Joe's","Petite Sirah","Petite Sirah","Lot # 101","Unknown","USA","California","North Coast","Mendocino County","9999","9999","none","0","","","","","1","82","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1542888","Red","Red","Dry","(n/a)","0","0","0","0","2011","Trader Joe's Pinot Noir Grand Réserve Carneros","USA, California, Napa / Sonoma, Carneros","Trader Joe's","Pinot Noir","Pinot Noir","Grand Réserve","Unknown","USA","California","Napa / Sonoma","Carneros","9999","9999","none","3","1","","","","2","82.5","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1353428","Red","Red","Dry","(n/a)","0","0","0","0","2010","Trader Joe's Pinot Noir Grand Réserve Russian River Valley","USA, California, Sonoma County, Russian River Valley","Trader Joe's","Pinot Noir","Pinot Noir","Grand Réserve","Unknown","USA","California","Sonoma County","Russian River Valley","2012","2015","Community Average","10","0.8","","","","41","85.825","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1245836","Red","Red","Dry","(n/a)","0","0","0","0","2009","Treana Red","USA, California, Central Coast, Paso Robles","Treana","Red Blend","Red Blend","Red","Unknown","USA","California","Central Coast","Paso Robles","2013","2018","Community Average","25","0.96","","","","93","88.2613636363636","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1786754","White - Sparkling","White","Sparkling","750ml","9.99","9.99","2","0","2012","Umberto Fiore Moscato d'Asti","Italy, Piedmont, Asti, Moscato d'Asti","Umberto Fiore","Moscato","Muscat","Unknown","Unknown","Italy","Piedmont","Asti","Moscato d'Asti","9999","9999","none","0","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1562920","White","White","Dry","(n/a)","0","0","0","0","2011","Valley of the Moon Chardonnay","USA, California, Sonoma County","Valley of the Moon","Chardonnay","Chardonnay","Unknown","Unknown","USA","California","Sonoma County","Sonoma County","9999","9999","none","1","1","","1","","4","86.6666666666667","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1685910","White","White","Dry","(n/a)","0","0","0","0","2012","Valley of the Moon Pinot Blanc","USA, California, Sonoma County","Valley of the Moon","Pinot Blanc","Pinot Blanc","Unknown","Unknown","USA","California","Sonoma County","Sonoma County","2013","2015","Community Average","7","0.857142857142857","","","","13","88.0833333333333","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1306323","White","White","Dry","(n/a)","0","0","0","0","2010","Valley of the Moon Pinot Blanc","USA, California, Sonoma County","Valley of the Moon","Pinot Blanc","Pinot Blanc","Unknown","Unknown","USA","California","Sonoma County","Sonoma County","2012","2013","Community Average","1","1","","","","9","84.625","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1363694","Red","Red","Dry","(n/a)","0","0","0","0","2009","Valley of the Moon Zinfandel","USA, California, Sonoma County","Valley of the Moon","Zinfandel","Zinfandel","Unknown","Unknown","USA","California","Sonoma County","Sonoma County","9999","9999","none","3","1","","","","25","87.6666666666667","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"909741","Red","Red","Dry","(n/a)","0","0","0","0","2008","Valley of the Moon Zinfandel","USA, California, Sonoma County","Valley of the Moon","Zinfandel","Zinfandel","Unknown","Unknown","USA","California","Sonoma County","Sonoma County","2011","2013","Community Average","6","0.833333333333333","","","","25","88.2173913043478","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1337141","White","White","Dry","(n/a)","0","0","0","0","2010","Vanesa Vino de la Tierra de Castilla Viura - Verdejo","Spain, Castilla-La Mancha, Vino de la Tierra de Castilla","Vanesa","White Blend","White Blend","Viura - Verdejo","Unknown","Spain","Castilla-La Mancha","Unknown","Vino de la Tierra de Castilla","9999","9999","none","0","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1355309","Red - Sparkling","Red","Sparkling","(n/a)","0","0","0","0","2011","Vigne Regali (Banfi) Brachetto d'Acqui Rosa Regale","Italy, Piedmont, Brachetto d'Acqui DOCG","Vigne Regali (Banfi)","Brachetto","Brachetto","Rosa Regale","Unknown","Italy","Piedmont","Unknown","Brachetto d'Acqui DOCG","2013","2013","Community Average","16","0.9375","","","","46","88","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1379609","Red","Red","Dry","750ml","7","7","1","0","2008","Vinnico Exports S.L.","Spain","Vinnico Exports S.L.","Red Blend","Red Blend","Unknown","Unknown","Spain","Spain","Unknown","Unknown","9999","9999","none","0","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"725790","Red","Red","Dry","750ml","12","12","1","0","1001","Warwick Valley Winery Black Dirt Red","USA, New York, Hudson River","Warwick Valley Winery","Red Blend","Red Blend","Black Dirt Red","Unknown","USA","New York","Hudson River","Hudson River","2009","2011","Community Average","2","1","","","","3","87","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1976802","White","White","Dry","(n/a)","0","0","0","0","2013","William Hill Winery Chardonnay Central Coast","USA, California, Central Coast","William Hill Winery","Chardonnay","Chardonnay","Unknown","Unknown","USA","California","Central Coast","Central Coast","2015","2015","Community Average","2","1","","","","10","86","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"821097","Red","Red","Dry","(n/a)","0","0","0","0","2008","Williams Selyem Pinot Noir Central Coast","USA, California, Central Coast","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Unknown","USA","California","Central Coast","Central Coast","2011","2014","Community Average","21","0.952380952380952","","","","104","90.2886597938144","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"133680","White - Sparkling","White","Sparkling","(n/a)","0","0","0","0","1001","Wilson Creek Almond Champagne","USA, California, South Coast, Temecula Valley","Wilson Creek","Champagne Blend","Champagne Blend","Almond Champagne","Unknown","USA","California","South Coast","Temecula Valley","2011","2012","Community Average","6","0.833333333333333","","","","87","86","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1441511","White","White","Dry","(n/a)","0","0","0","0","2011","Yalumba Viognier Eden Valley","Australia, South Australia, Barossa, Eden Valley","Yalumba","Viognier","Viognier","Unknown","Unknown","Australia","South Australia","Barossa","Eden Valley","2013","2015","Community Average","7","1","","","","24","86.7727272727273","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1259347","White - Sweet/Dessert","White","Sweet/Dessert","750ml","10","10","1","0","2009","Familia Zuccardi Torrontés Santa Julia Tardío","Argentina, Mendoza","Familia Zuccardi","Torrontés","Torrontés","Santa Julia Tardío","Unknown","Argentina","Mendoza","Unknown","Unknown","2012","2017","Community Average","0","","","","","2","86.5","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
