"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","CU_NAME","GrantId","DateAwarded","Amount","Grantor","OtherGrantor","GrantType"
2446,9/30/2016 0:00:00,1139,"INTERNAL REVENUE",4707,7/20/2015 0:00:00,3000,"Other","NCUA -OSCUI","Program Grant"
2454,9/30/2016 0:00:00,1142,"FIRST OHIO COMMUNITY",4725,9/1/2015 0:00:00,7500,"Other","OSCUI-Cybersecurity","Program Grant"
2472,9/30/2016 0:00:00,1151,"YELLOWSTONE",516,11/17/2010 0:00:00,2604,"NCUA Technical Assistance Program",,"Not Collected"
2472,9/30/2016 0:00:00,1151,"YELLOWSTONE",3824,5/16/2014 0:00:00,1500,"Other","Mountain West Credit Union Foundation","Program Grant"
2472,9/30/2016 0:00:00,1151,"YELLOWSTONE",4289,3/31/2015 0:00:00,1400,"NCUA Technical Assistance Program",,"Pass Through"
2493,9/30/2016 0:00:00,1157,"JERSEY CENTRAL",3917,6/19/2014 0:00:00,2000,"Other","NJ Credit Union Foundation","Program Grant"
2531,9/30/2016 0:00:00,1176,"BELLCO",3914,6/10/2014 0:00:00,1000,"Other","PA Credit Union Foundation","Program Grant"
2535,9/30/2016 0:00:00,1178,"CANTON SCHOOL EMPLOYEES",4759,8/5/2015 0:00:00,7500,"National Credit Union Foundation",,"Program Grant"
2538,9/30/2016 0:00:00,1180,"RTA HAYDEN",3229,4/10/2013 0:00:00,7500,"NCUA Technical Assistance Program",,"Program Grant"
2563,9/30/2016 0:00:00,1189,"WEST MAUI COMMUNITY",748,2/27/2009 0:00:00,6793,"NCUA Technical Assistance Program",,"Not Collected"
2563,9/30/2016 0:00:00,1189,"WEST MAUI COMMUNITY",4353,4/2/2015 0:00:00,3000,"NCUA Technical Assistance Program",,"Program Grant"
2566,9/30/2016 0:00:00,1191,"BEVERLY BUS GARAGE",23,9/30/2016 0:00:00,3000,"NCUA Technical Assistance Program",,"Not Collected"
2574,9/30/2016 0:00:00,1196,"MEMBER'S 1ST OF NJ",4527,5/1/2015 0:00:00,3000,"Other","OSCUI","Program Grant"
2574,9/30/2016 0:00:00,1196,"MEMBER'S 1ST OF NJ",5432,7/26/2016 0:00:00,7000,"Other","OSCUI","Program Grant"
2578,9/30/2016 0:00:00,1200,"KEKAHA",518,11/29/2008 0:00:00,6000,"NCUA Technical Assistance Program",,"Not Collected"
2578,9/30/2016 0:00:00,1200,"KEKAHA",519,7/30/2010 0:00:00,3000,"NCUA Technical Assistance Program",,"Not Collected"
2583,9/30/2016 0:00:00,1203,"SAINT NICHOLAS",1918,8/15/2012 0:00:00,2305,"NCUA Technical Assistance Program",,"Program Grant"
2583,9/30/2016 0:00:00,1203,"SAINT NICHOLAS",3684,3/10/2014 0:00:00,2400,"NCUA Technical Assistance Program",,"Program Grant"
2583,9/30/2016 0:00:00,1203,"SAINT NICHOLAS",4265,2/20/2015 0:00:00,1600,"NCUA Technical Assistance Program",,"Program Grant"
2583,9/30/2016 0:00:00,1203,"SAINT NICHOLAS",5236,7/25/2016 0:00:00,2200,"NCUA Technical Assistance Program",,"Program Grant"
2612,9/30/2016 0:00:00,1217,"BEAVER FALLS PA TEACHERS",2005,8/15/2012 0:00:00,8700,"National Credit Union Foundation",,"Not Collected"
2612,9/30/2016 0:00:00,1217,"BEAVER FALLS PA TEACHERS",4632,7/29/2015 0:00:00,6200,"National Credit Union Foundation",,"Program Grant"
2612,9/30/2016 0:00:00,1217,"BEAVER FALLS PA TEACHERS",5337,7/8/2016 0:00:00,3275,"Association of Credit Union Leagues",,"Program Grant"
2644,9/30/2016 0:00:00,1232,"MAINE FAMILY",22,6/20/2011 0:00:00,5000,"Other","NCUA","Not Collected"
2654,9/30/2016 0:00:00,1236,"DUCOTE",5020,3/10/2016 0:00:00,7500,"Other","Office of Small Credit Union Initiatives Program","Program Grant"
2654,9/30/2016 0:00:00,1236,"DUCOTE",5291,7/25/2016 0:00:00,3000,"Other","Office of Small Credit Union Iniatives Program","Program Grant"
2711,9/30/2016 0:00:00,1261,"PROFINANCE",4274,4/1/2015 0:00:00,4000,"Other","NCUA’s Office of Small Credit Union Initiatives","Program Grant"
2711,9/30/2016 0:00:00,1261,"PROFINANCE",5287,8/15/2016 0:00:00,3000,"Other","NCUA's Office of Small Credit Union Initiatives","Program Grant"
2769,9/30/2016 0:00:00,1284,"SECURITYPLUS",4806,8/26/2015 0:00:00,3500,"National Credit Union Foundation",,"Program Grant"
2791,9/30/2016 0:00:00,1294,"TUSKEGEE",3993,8/1/2014 0:00:00,3000,"Other","OSCUI","Program Grant"
2794,9/30/2016 0:00:00,1296,"HAXTUN COMMUNITY",5110,5/16/2016 0:00:00,5000,"Association of Credit Union Leagues",,"Program Grant"
2918,9/30/2016 0:00:00,1346,"JEEP COUNTRY",4867,7/30/2015 0:00:00,10000,"Other","OSCUI GRANT PROGRAM","Program Grant"
2918,9/30/2016 0:00:00,1346,"JEEP COUNTRY",5242,8/19/2016 0:00:00,1985,"Other","Ohio Credit Union Foundation","Program Grant"
2935,9/30/2016 0:00:00,1351,"PARISH",5003,3/5/2016 0:00:00,3345,"NCUA Technical Assistance Program",,"Pass Through"
2935,9/30/2016 0:00:00,1351,"PARISH",5255,7/30/2016 0:00:00,15000,"National Credit Union Foundation",,"Pass Through"
3025,9/30/2016 0:00:00,1389,"EMPOWER",3616,10/23/2013 0:00:00,217698,"Other","National Grid","Program Grant"
3025,9/30/2016 0:00:00,1389,"EMPOWER",3617,5/13/2013 0:00:00,72724,"Other","NYSERDA","Program Grant"
3025,9/30/2016 0:00:00,1389,"EMPOWER",4629,7/29/2015 0:00:00,7500,"Other","Small Credit Union Initiatives","Program Grant"
3025,9/30/2016 0:00:00,1389,"EMPOWER",5127,4/14/2016 0:00:00,7500,"Other","Small Credit Union Initiatives","Program Grant"
3029,9/30/2016 0:00:00,1390,"VIRGINIA STATE UNIVERSITY",3784,3/10/2014 0:00:00,4000,"Other","Office of Small Credit Union Initiatives","Program Grant"
3050,9/30/2016 0:00:00,1399,"ONOMEA",4354,4/2/2015 0:00:00,2500,"Other","The Office of Small Credit Union Initiatives","Program Grant"
3064,9/30/2016 0:00:00,1404,"SELECT",2001,8/17/2012 0:00:00,16441,"NCUA Technical Assistance Program",,"Program Grant"
3064,9/30/2016 0:00:00,1404,"SELECT",4633,7/31/2015 0:00:00,5500,"NCUA Technical Assistance Program",,"Program Grant"
3080,9/30/2016 0:00:00,1411,"SAN ANGELO",3454,8/22/2013 0:00:00,2000,"Association of Credit Union Leagues",,"Program Grant"
3226,9/30/2016 0:00:00,1473,"ACBA FED CREDIT UNION (3226)",38,8/11/2011 0:00:00,4150,"NCUA Technical Assistance Program",,"Not Collected"
3237,9/30/2016 0:00:00,1478,"COLFAX POWER PLANT EMPLOYEES",3084,7/31/2012 0:00:00,3000,"Association of Credit Union Leagues",,"Not Collected"
3285,9/30/2016 0:00:00,1494,"NIAGARA REGIONAL",25,8/26/2009 0:00:00,1750,"New York State Credit Union Foundation",,"Not Collected"
3300,9/30/2016 0:00:00,1499,"THE URBAN STREET BISCUIT WKRS",4695,7/27/2015 0:00:00,2500,"New York State Credit Union Foundation",,"Program Grant"
3316,9/30/2016 0:00:00,1505,"ALTONIZED COMMUNITY",5149,4/27/2016 0:00:00,3000,"Other","Illinois Credit Union Foundation","Program Grant"
3430,9/30/2016 0:00:00,1559,"C-T WACO",2138,8/15/2012 0:00:00,23145,"Other","OSCUI","Program Grant"
3447,9/30/2016 0:00:00,1569,"ACME",32,5/25/2011 0:00:00,967,"Other","Ohio Credit Union Foundation","Pass Through"
3494,9/30/2016 0:00:00,1590,"GUARDIAN FIRST",30,6/1/2008 0:00:00,5000,"National Credit Union Foundation",,"Not Collected"
3494,9/30/2016 0:00:00,1590,"GUARDIAN FIRST",4506,2/19/2015 0:00:00,1500,"Other","Cornerstone Credit Union Foundation","Program Grant"
3541,9/30/2016 0:00:00,1608,"BAY ATLANTIC",4454,4/2/2015 0:00:00,3000,"Other","OSCUI","Program Grant"
3541,9/30/2016 0:00:00,1608,"BAY ATLANTIC",4613,7/29/2015 0:00:00,10000,"Other","OSCUI","Program Grant"
3576,9/30/2016 0:00:00,1624,"PIONEER WEST VIRGINIA",5361,7/25/2016 0:00:00,7000,"Other","NCUA","Program Grant"
3631,9/30/2016 0:00:00,1639,"THRIVE",3991,8/1/2014 0:00:00,7500,"NCUA Technical Assistance Program",,"Program Grant"
3714,9/30/2016 0:00:00,1672,"UNIVERSITY SETTLEMENT",3207,2/19/2013 0:00:00,9560,"NCUA Technical Assistance Program",,"Not Collected"
3736,9/30/2016 0:00:00,1682,"VICTORIA",4261,2/19/2015 0:00:00,1000,"Other","Cornerstone CU Foundation","Program Grant"
3736,9/30/2016 0:00:00,1682,"VICTORIA",4262,2/12/2015 0:00:00,1000,"Other","Community Investment Fund Grants Committee - Cornerstone CUL Foundation","Program Grant"
3759,9/30/2016 0:00:00,1694,"GREATER CHAUTAUQUA",4820,7/30/2015 0:00:00,5000,"Other","Office of Small Credit Union Initiatives","Program Grant"
4035,9/30/2016 0:00:00,1807,"MEMBER ONE",3910,6/20/2014 0:00:00,61940,"Other","Virginia Department of Housing and Community Development","Program Grant"
4035,9/30/2016 0:00:00,1807,"MEMBER ONE",5153,6/10/2016 0:00:00,25364,"Other","Dept of Housing & Community Development","Program Grant"
4088,9/30/2016 0:00:00,1828,"STANWOOD AREA",3109,12/13/2012 0:00:00,5000,"Other","PA Credit Union Foundation (MM)","Not Collected"
4088,9/30/2016 0:00:00,1828,"STANWOOD AREA",3441,8/27/2013 0:00:00,3295,"Other","NCUA OSCUI","Program Grant"
4088,9/30/2016 0:00:00,1828,"STANWOOD AREA",5352,7/25/2016 0:00:00,1000,"Other","NCUA-OSCUI","Program Grant"
4116,9/30/2016 0:00:00,1836,"GALAXY",4987,1/29/2016 0:00:00,7500,"NCUA Technical Assistance Program",,"Program Grant"
4120,9/30/2016 0:00:00,1838,"RELIANCE",4210,9/18/2014 0:00:00,5000,"Other","PA Credit Union Foundation","Program Grant"
4120,9/30/2016 0:00:00,1838,"RELIANCE",4450,5/8/2015 0:00:00,1407,"Other","PA Credit Union Foundation","Program Grant"
4122,9/30/2016 0:00:00,1840,"HIGHMARK",5227,10/1/2015 0:00:00,7500,"NCUA Technical Assistance Program",,"Program Grant"
4135,9/30/2016 0:00:00,1844,"KEYS",3190,12/31/2012 0:00:00,1500,"Other","ARMED FORCES FINANCIAL NETWORK","Program Grant"
4135,9/30/2016 0:00:00,1844,"KEYS",3406,9/1/2013 0:00:00,1500,"Other","ARMED FORCES FINANCIAL NETWORK","Program Grant"
4135,9/30/2016 0:00:00,1844,"KEYS",3861,6/18/2014 0:00:00,1500,"Other","ARMED FORCES FINANCIAL NETWORK","Program Grant"
4135,9/30/2016 0:00:00,1844,"KEYS",4329,3/1/2015 0:00:00,1500,"Other","ARMED FORCES FINANCIAL NETWORK","Program Grant"
4170,9/30/2016 0:00:00,1860,"ABYSSINIAN BAPTIST CHURCH",5449,8/30/1999 0:00:00,4000,"Cuna",,"Program Grant"
4176,9/30/2016 0:00:00,1863,"BOX BUTTE PUBLIC EMPLOYEES",34,12/22/2010 0:00:00,4500,"NCUA Technical Assistance Program",,"Not Collected"
4176,9/30/2016 0:00:00,1863,"BOX BUTTE PUBLIC EMPLOYEES",4431,11/1/2014 0:00:00,2000,"NCUA Technical Assistance Program",,"Program Grant"
4176,9/30/2016 0:00:00,1863,"BOX BUTTE PUBLIC EMPLOYEES",4591,8/1/2015 0:00:00,2000,"Other","Credit Union Foundation of Nebraska","Program Grant"
4233,9/30/2016 0:00:00,1884,"CITY CO",3193,1/16/2013 0:00:00,1000,"Other","PA Credit Union Foundation","Not Collected"
4233,9/30/2016 0:00:00,1884,"CITY CO",5332,7/25/2016 0:00:00,15000,"NCUA Technical Assistance Program",,"Program Grant"
4369,9/30/2016 0:00:00,1936,"GREATER WAYNE COMMUNITY",5112,6/1/2016 0:00:00,3000,"National Credit Union Foundation",,"Program Grant"
4400,9/30/2016 0:00:00,1946,"GREENVILLE HERITAGE",4222,8/1/2014 0:00:00,2500,"NCUA Technical Assistance Program",,"Program Grant"
4400,9/30/2016 0:00:00,1946,"GREENVILLE HERITAGE",4223,3/10/2014 0:00:00,6000,"NCUA Technical Assistance Program",,"Program Grant"
4401,9/30/2016 0:00:00,1947,"SOUTHWEST MONTANA COMMUNITY",529,7/6/2009 0:00:00,3703,"NCUA Technical Assistance Program",,"Not Collected"
4401,9/30/2016 0:00:00,1947,"SOUTHWEST MONTANA COMMUNITY",3175,1/9/2013 0:00:00,478,"Other","OSCIU","Not Collected"
4401,9/30/2016 0:00:00,1947,"SOUTHWEST MONTANA COMMUNITY",3481,7/1/2013 0:00:00,7500,"Other","NCUA Office of Small CU Incentives","Program Grant"
4480,9/30/2016 0:00:00,1973,"PALISADES",3489,7/30/2013 0:00:00,2000,"New York State Credit Union Foundation",,"Program Grant"
4480,9/30/2016 0:00:00,1973,"PALISADES",5082,3/31/2016 0:00:00,3000,"New York State Credit Union Foundation",,"Program Grant"
4487,9/30/2016 0:00:00,1976,"SOUTH BEND TRANSIT",3599,8/27/2013 0:00:00,2985,"Other","Office of Small Credit Union Initiatives","Program Grant"
4487,9/30/2016 0:00:00,1976,"SOUTH BEND TRANSIT",4945,4/2/2015 0:00:00,3000,"Other","Office of Small Credit Union Initiatives","Program Grant"
4531,9/30/2016 0:00:00,1991,"GUADALUPE CENTERS",4047,4/24/2014 0:00:00,72304,"Other","DEPT OF THE TREASURY","Program Grant"
4709,9/30/2016 0:00:00,2055,"LITTLE GIANT",5069,1/15/2016 0:00:00,5314,"Association of Credit Union Leagues",,"Program Grant"
4792,9/30/2016 0:00:00,2083,"NET",5416,8/15/2016 0:00:00,10000,"Association of Credit Union Leagues",,"Program Grant"
4828,9/30/2016 0:00:00,2094,"IRVIN WORKS",4581,7/30/2015 0:00:00,2500,"NCUA Technical Assistance Program",,"Program Grant"
4847,9/30/2016 0:00:00,2100,"ST. ANTHONY OF NEW BEDFORD",33,7/22/2009 0:00:00,1950,"NCUA Technical Assistance Program",,"Not Collected"
4884,9/30/2016 0:00:00,2114,"ST. JOSEPHS CANTON PARISH",3358,5/1/2013 0:00:00,4000,"Other","National Credit Union Administration","Program Grant"
4966,9/30/2016 0:00:00,2143,"UNITY CATHOLIC",52,2/1/2009 0:00:00,4708,"Association of Credit Union Leagues",,"Program Grant"
4966,9/30/2016 0:00:00,2143,"UNITY CATHOLIC",3223,4/13/2013 0:00:00,994,"Association of Credit Union Leagues",,"Program Grant"
4966,9/30/2016 0:00:00,2143,"UNITY CATHOLIC",3497,7/1/2013 0:00:00,750,"Association of Credit Union Leagues",,"Program Grant"
4966,9/30/2016 0:00:00,2143,"UNITY CATHOLIC",4544,6/23/2015 0:00:00,1395,"Association of Credit Union Leagues",,"Program Grant"
4966,9/30/2016 0:00:00,2143,"UNITY CATHOLIC",5214,5/10/2016 0:00:00,1894,"Association of Credit Union Leagues",,"Program Grant"
5022,9/30/2016 0:00:00,2162,"ST. MARKS",35,4/11/2005 0:00:00,4646,"NCUA Technical Assistance Program",,"Not Collected"
5022,9/30/2016 0:00:00,2162,"ST. MARKS",36,7/6/2007 0:00:00,970,"NCUA Technical Assistance Program",,"Not Collected"
5022,9/30/2016 0:00:00,2162,"ST. MARKS",2323,9/15/2012 0:00:00,5690,"NCUA Technical Assistance Program",,"Not Collected"
5023,9/30/2016 0:00:00,2163,"HERMANTOWN",3686,3/10/2014 0:00:00,2500,"Other","OSCUI","Program Grant"
5144,9/30/2016 0:00:00,2202,"LEWISTON MUNICIPAL",37,8/26/2011 0:00:00,7500,"NCUA Technical Assistance Program",,"Not Collected"
5272,9/30/2016 0:00:00,2260,"CHATHAM EBEN CO OP",40,4/2/2013 0:00:00,900,"Association of Credit Union Leagues",,"Program Grant"
5272,9/30/2016 0:00:00,2260,"CHATHAM EBEN CO OP",3422,8/5/2013 0:00:00,1300,"Association of Credit Union Leagues",,"Program Grant"
5272,9/30/2016 0:00:00,2260,"CHATHAM EBEN CO OP",4162,11/5/2014 0:00:00,1000,"Association of Credit Union Leagues",,"Program Grant"
5272,9/30/2016 0:00:00,2260,"CHATHAM EBEN CO OP",4469,4/23/2015 0:00:00,1081,"Association of Credit Union Leagues",,"Program Grant"
5337,9/30/2016 0:00:00,2291,"TEXAS PEOPLE",4342,2/19/2015 0:00:00,1500,"Other","Cornerstone Credit Union Foundation","Program Grant"
5337,9/30/2016 0:00:00,2291,"TEXAS PEOPLE",5046,4/5/2016 0:00:00,1500,"Other","Cornerstone Credit Union Foundation","Program Grant"
5337,9/30/2016 0:00:00,2291,"TEXAS PEOPLE",5467,8/5/2016 0:00:00,500,"Other","Cornerstone Credit Union Foundation","Program Grant"
5352,9/30/2016 0:00:00,2294,"TOLEDO TEAMSTERS",4851,12/17/2015 0:00:00,100,"Other","OSCUI","Program Grant"
5366,9/30/2016 0:00:00,2303,"DESERT VALLEYS",3269,5/6/2013 0:00:00,2816,"NCUA Technical Assistance Program",,"Program Grant"
5366,9/30/2016 0:00:00,2303,"DESERT VALLEYS",3754,3/10/2014 0:00:00,2500,"NCUA Technical Assistance Program",,"Program Grant"
5366,9/30/2016 0:00:00,2303,"DESERT VALLEYS",4083,8/1/2014 0:00:00,8000,"NCUA Technical Assistance Program",,"Program Grant"
5366,9/30/2016 0:00:00,2303,"DESERT VALLEYS",5342,7/25/2016 0:00:00,7000,"NCUA Technical Assistance Program",,"Program Grant"
5420,9/30/2016 0:00:00,2332,"PARKWAY",3816,8/27/2013 0:00:00,5000,"Other","NCUA OSCUI","Program Grant"
5439,9/30/2016 0:00:00,2342,"AMHERST",4859,11/5/2015 0:00:00,399,"Association of Credit Union Leagues",,"Program Grant"
5439,9/30/2016 0:00:00,2342,"AMHERST",4995,3/21/2016 0:00:00,2500,"Association of Credit Union Leagues",,"Program Grant"
5450,9/30/2016 0:00:00,2349,"HOMEPORT",48,6/1/2010 0:00:00,2000,"Association of Credit Union Leagues",,"Program Grant"
5450,9/30/2016 0:00:00,2349,"HOMEPORT",49,6/1/2010 0:00:00,15000,"Community Development Financial Institutions Fund",,"Program Grant"
5450,9/30/2016 0:00:00,2349,"HOMEPORT",5210,5/26/2016 0:00:00,7500,"Other","OSCUII","Program Grant"
5461,9/30/2016 0:00:00,2357,"FOCUS",4286,4/2/2015 0:00:00,3000,"Other","OSCUI","Program Grant"
5461,9/30/2016 0:00:00,2357,"FOCUS",4287,3/3/2015 0:00:00,220,"Association of Credit Union Leagues",,"Program Grant"
5469,9/30/2016 0:00:00,2362,"BROOKS COMMUNITY",3096,8/29/2012 0:00:00,7500,"Other","Office of Small Credit Union Initiatives Grant Program","Not Collected"
5487,9/30/2016 0:00:00,2371,"KAUAI GOVERNMENT EMPLOYEES",531,6/20/2008 0:00:00,4300,"NCUA Technical Assistance Program",,"Not Collected"
5549,9/30/2016 0:00:00,2409,"CLINCHFIELD",5437,7/25/2016 0:00:00,15000,"Other","NCUA-Office of Small Credit Union Initiatives","Program Grant"
5555,9/30/2016 0:00:00,2414,"WACONIZED",3665,7/10/2013 0:00:00,2000,"Association of Credit Union Leagues",,"Program Grant"
5555,9/30/2016 0:00:00,2414,"WACONIZED",4838,6/20/2015 0:00:00,2000,"Association of Credit Union Leagues",,"Program Grant"
5648,9/30/2016 0:00:00,2461,"GULF COAST EDUCATORS",3444,2/6/2013 0:00:00,300,"Other","Texas Credit Union Foundation","Program Grant"
5652,9/30/2016 0:00:00,2463,"CASCADE COMMUNITY",532,5/28/2010 0:00:00,1300,"NCUA Technical Assistance Program",,"Program Grant"
5652,9/30/2016 0:00:00,2463,"CASCADE COMMUNITY",533,8/25/2010 0:00:00,3667,"NCUA Technical Assistance Program",,"Program Grant"
5652,9/30/2016 0:00:00,2463,"CASCADE COMMUNITY",534,10/15/2010 0:00:00,8500,"NCUA Technical Assistance Program",,"Program Grant"
5652,9/30/2016 0:00:00,2463,"CASCADE COMMUNITY",535,6/2/2011 0:00:00,1000,"NCUA Technical Assistance Program",,"Program Grant"
5652,9/30/2016 0:00:00,2463,"CASCADE COMMUNITY",536,8/2/2011 0:00:00,3000,"NCUA Technical Assistance Program",,"Program Grant"
5652,9/30/2016 0:00:00,2463,"CASCADE COMMUNITY",1846,8/15/2012 0:00:00,25000,"NCUA Technical Assistance Program",,"Program Grant"
5652,9/30/2016 0:00:00,2463,"CASCADE COMMUNITY",3676,3/10/2014 0:00:00,2500,"NCUA Technical Assistance Program",,"Program Grant"
5665,9/30/2016 0:00:00,2471,"CITY",4991,2/22/2016 0:00:00,2000,"Other","Cornerstone Credit Union Foundation","Program Grant"
5700,9/30/2016 0:00:00,2487,"SEARS SPOKANE EMPLOYEES",4374,4/2/2015 0:00:00,3000,"Other","NCUA Office of small CU Initiatives","Program Grant"
5718,9/30/2016 0:00:00,2494,"TUCOEMAS",5359,7/25/2016 0:00:00,7000,"Other","Ofice of Small Credit Union Intiatives","Program Grant"
5839,9/30/2016 0:00:00,2555,"SOUTHEAST LOUISIANA VETERANS HEALTH",3442,9/16/2013 0:00:00,12000,"National Credit Union Foundation",,"Program Grant"
5867,9/30/2016 0:00:00,2574,"VANTAGE TRUST",4373,4/2/2015 0:00:00,3000,"NCUA Technical Assistance Program",,"Program Grant"
5928,9/30/2016 0:00:00,2604,"WAYNE-WESTLAND",4716,7/31/2015 0:00:00,5000,"NCUA Technical Assistance Program",,"Program Grant"
5929,9/30/2016 0:00:00,2605,"TIP OF TEXAS",4513,4/2/2015 0:00:00,3000,"NCUA Technical Assistance Program",,"Program Grant"
5929,9/30/2016 0:00:00,2605,"TIP OF TEXAS",4531,4/6/2015 0:00:00,1500,"Other","Cornerstone Credit Union Foundation","Program Grant"
5935,9/30/2016 0:00:00,2608,"COWBOY COUNTRY",4914,10/26/2015 0:00:00,2000,"Other","CORNERSTONE CREDIT UNION LEAGUE","Program Grant"
5935,9/30/2016 0:00:00,2608,"COWBOY COUNTRY",4915,7/29/2015 0:00:00,7500,"Other","OSCUI","Program Grant"
5951,9/30/2016 0:00:00,2616,"LAKE ERIE COMMUNITY",604,4/17/2008 0:00:00,3000,"Other","PA CREDIT UNION FOUNDATION","Not Collected"
5951,9/30/2016 0:00:00,2616,"LAKE ERIE COMMUNITY",3125,8/31/2012 0:00:00,5000,"Other","PA CREDIT UNION FOUNDATION","Not Collected"
5978,9/30/2016 0:00:00,2629,"WEST OAHU COMMUNITY",5378,7/25/2016 0:00:00,7000,"NCUA Technical Assistance Program",,"Program Grant"
6062,9/30/2016 0:00:00,2674,"BEACON",53,12/2/2010 0:00:00,6850,"Association of Credit Union Leagues",,"Not Collected"
6062,9/30/2016 0:00:00,2674,"BEACON",54,3/10/2011 0:00:00,250,"Other","Texas Credit Union Foundation","Not Collected"
6062,9/30/2016 0:00:00,2674,"BEACON",55,6/6/2011 0:00:00,425,"Other","Texas Credit Union Foundation","Not Collected"
6062,9/30/2016 0:00:00,2674,"BEACON",3246,1/17/2013 0:00:00,421,"Other","Texas Credit Union Foundation","Not Collected"
6062,9/30/2016 0:00:00,2674,"BEACON",3247,1/3/2013 0:00:00,4807,"Other","Texas Crediu Union Foundation","Not Collected"
6062,9/30/2016 0:00:00,2674,"BEACON",3477,6/1/2013 0:00:00,1200,"Other","Texas Credit Union Foundation","Program Grant"
6062,9/30/2016 0:00:00,2674,"BEACON",4728,6/8/2015 0:00:00,2500,"Cuna",,"Program Grant"
6062,9/30/2016 0:00:00,2674,"BEACON",5089,2/4/2016 0:00:00,2500,"Cuna",,"Program Grant"
6070,9/30/2016 0:00:00,2680,"TRI STATE RAIL",73,1/30/2009 0:00:00,3000,"Other","Pennsylvanina Credit Union Foundation","Pass Through"
6079,9/30/2016 0:00:00,2686,"SELECT SEVEN",3808,3/10/2014 0:00:00,7500,"Other","Office of Small Credit Union Initiatives","Program Grant"
6089,9/30/2016 0:00:00,2693,"CONSOLIDATED-HUB CO",56,11/15/2011 0:00:00,7500,"NCUA Technical Assistance Program",,"Not Collected"
6116,9/30/2016 0:00:00,2706,"VALEX",4338,4/2/2015 0:00:00,4000,"Other","NCUA Summer Intern","Program Grant"
6116,9/30/2016 0:00:00,2706,"VALEX",4771,9/14/2015 0:00:00,10000,"NCUA Technical Assistance Program",,"Program Grant"
6144,9/30/2016 0:00:00,2726,"RED LAKE CO OP",58,7/30/2010 0:00:00,2626,"National Credit Union Foundation",,"Not Collected"
6144,9/30/2016 0:00:00,2726,"RED LAKE CO OP",2021,8/15/2012 0:00:00,3440,"National Credit Union Foundation",,"Not Collected"
6187,9/30/2016 0:00:00,2752,"MEADVILLE AREA",77,4/4/2011 0:00:00,10000,"Other","PACUL - In school branching","Not Collected"
6187,9/30/2016 0:00:00,2752,"MEADVILLE AREA",2578,9/1/2012 0:00:00,10000,"Association of Credit Union Leagues",,"Not Collected"
