,artist,song,rating,location
142,Avril Lavigne,My World,80,file://localhost/Users/adventure/Music/Avril%20Lavigne/Lets%20Go/10%20My%20World.m4a
145,Avril Lavigne,Naked,80,file://localhost/Users/adventure/Music/Avril%20Lavigne/Lets%20Go/13%20Naked.m4a
143,Avril Lavigne,Nobody's Fool,60,file://localhost/Users/adventure/Music/Avril%20Lavigne/Lets%20Go/11%20Nobody's%20Fool.m4a
135,Avril Lavigne,Sk8er Boi,80,file://localhost/Users/adventure/Music/Avril%20Lavigne/Lets%20Go/03%20Sk8er%20Boi.m4a
141,Avril Lavigne,Things I'll Never Say,80,file://localhost/Users/adventure/Music/Avril%20Lavigne/Lets%20Go/09%20Things%20I'll%20Never%20Say.m4a
139,Avril Lavigne,Tomorrow,80,file://localhost/Users/adventure/Music/Avril%20Lavigne/Lets%20Go/07%20Tomorrow.m4a
144,Avril Lavigne,Too Much to Ask,60,file://localhost/Users/adventure/Music/Avril%20Lavigne/Lets%20Go/12%20Too%20Much%20to%20Ask.m4a
138,Avril Lavigne,Unwanted,60,file://localhost/Users/adventure/Music/Avril%20Lavigne/Lets%20Go/06%20Unwanted.m4a
1380,B.B. King,Merry Christmas Baby,60,file://localhost/Users/adventure/Music/Compilations/The%20Perfect%20Christmas%20-%20Be%20Jolly/1-07%20Merry%20Christmas%20Baby.m4a
851,B.J. Thomas,Raindrops Keep Falling On My Head,80,file://localhost/Users/adventure/Music/Music/Compilations/Forrest%20Gump/2-09%20Raindrops%20Keep%20Falling%20On%20My%20Head.m4a
147,Baby Bash ft. Akon,Baby I'm Back,60,file://localhost/Users/adventure/Music/Baby%20Bash%20ft.%20Akon/Unknown%20Album/10%20Baby%20I'm%20Back.m4a
148,"Bach, Johann Sebastian",Prelude in C BWV 846 from Anna Magdelana Bach,80,"file://localhost/Users/adventure/Music/Bach,%20Johann%20Sebastian/Bach%20Family%20Notebook/07%20Prelude%20in%20C%20BWV%20846%20from%20Anna%20Magdelana%20Bach.m4a"
1419,Bad Company,Can't Get Enough,80,file://localhost/Users/adventure/Music/Compilations/The%20Power%20Of%20Rock/05%20Can't%20Get%20Enough.m4a
1309,Barbara Lewis,Baby I'm Yours,60,file://localhost/Users/adventure/Music/Compilations/The%20Bridges%20Of%20Madison%20County%20O.S.T_/07%20Baby%20I'm%20Yours.m4a
156,Barenaked Ladies,Alternative Girlfriend,60,file://localhost/Users/adventure/Music/Barenaked%20Ladies/Disc%20One_%20%20All%20Their%20Greatest%20Hits%201991-2001/06%20Alternative%20Girlfriend.m4p
154,Barenaked Ladies,Be My Yoko Ono,60,file://localhost/Users/adventure/Music/Barenaked%20Ladies/Disc%20One_%20%20All%20Their%20Greatest%20Hits%201991-2001/05%20Be%20My%20Yoko%20Ono.m4p
152,Barenaked Ladies,Brian Wilson,80,file://localhost/Users/adventure/Music/Barenaked%20Ladies/Disc%20One_%20%20All%20Their%20Greatest%20Hits%201991-2001/03%20Brian%20Wilson.m4p
160,Barenaked Ladies,Call and Answer,60,file://localhost/Users/adventure/Music/Barenaked%20Ladies/Disc%20One_%20%20All%20Their%20Greatest%20Hits%201991-2001/09%20Call%20and%20Answer.m4p
168,Barenaked Ladies,Enid,60,file://localhost/Users/adventure/Music/Barenaked%20Ladies/Disc%20One_%20%20All%20Their%20Greatest%20Hits%201991-2001/18%20Enid.m4p
151,Barenaked Ladies,Falling for the First Time,60,file://localhost/Users/adventure/Music/Barenaked%20Ladies/Disc%20One_%20%20All%20Their%20Greatest%20Hits%201991-2001/02%20Falling%20for%20the%20First%20Time.m4p
161,Barenaked Ladies,Get in Line,60,file://localhost/Users/adventure/Music/Barenaked%20Ladies/Disc%20One_%20%20All%20Their%20Greatest%20Hits%201991-2001/10%20Get%20in%20Line.m4p
157,Barenaked Ladies,"If I Had $1,000,000",80,"file://localhost/Users/adventure/Music/Barenaked%20Ladies/Disc%20One_%20%20All%20Their%20Greatest%20Hits%201991-2001/06%20If%20I%20Had%20$1,000,000.m4a"
162,Barenaked Ladies,It's All Been Done,80,file://localhost/Users/adventure/Music/Barenaked%20Ladies/Disc%20One_%20%20All%20Their%20Greatest%20Hits%201991-2001/11%20It's%20All%20Been%20Done.m4p
729,Barenaked Ladies,It's Christmas Time (Oh Yeah),60,file://localhost/Users/adventure/Music/Compilations/Christmas/11%20It's%20Christmas%20Time%20(Oh%20Yeah).m4a
158,Barenaked Ladies,It's Only Me,60,file://localhost/Users/adventure/Music/Barenaked%20Ladies/Disc%20One_%20%20All%20Their%20Greatest%20Hits%201991-2001/07%20It's%20Only%20Me.m4p
163,Barenaked Ladies,Jane,60,file://localhost/Users/adventure/Music/Barenaked%20Ladies/Disc%20One_%20%20All%20Their%20Greatest%20Hits%201991-2001/12%20Jane.m4p
164,Barenaked Ladies,Lovers in a Dangerous Time,60,file://localhost/Users/adventure/Music/Barenaked%20Ladies/Disc%20One_%20%20All%20Their%20Greatest%20Hits%201991-2001/13%20Lovers%20in%20a%20Dangerous%20Time.m4p
153,Barenaked Ladies,One Week,80,file://localhost/Users/adventure/Music/Barenaked%20Ladies/Disc%20One_%20%20All%20Their%20Greatest%20Hits%201991-2001/04%20One%20Week.m4p
159,Barenaked Ladies,Pinch Me,80,file://localhost/Users/adventure/Music/Barenaked%20Ladies/Disc%20One_%20%20All%20Their%20Greatest%20Hits%201991-2001/07%20Pinch%20Me.m4a
860,Barenaked Ladies,Shoe Box,80,file://localhost/Users/adventure/Music/Compilations/Friends/06%20Shoe%20Box.m4a
165,Barenaked Ladies,Shoebox,80,file://localhost/Users/adventure/Music/Barenaked%20Ladies/Disc%20One_%20%20All%20Their%20Greatest%20Hits%201991-2001/15%20Shoebox.m4p
169,Barenaked Ladies,Thanks That Was Fun,60,file://localhost/Users/adventure/Music/Barenaked%20Ladies/Disc%20One_%20%20All%20Their%20Greatest%20Hits%201991-2001/19%20Thanks%20That%20Was%20Fun.m4p
155,Barenaked Ladies,The Old Apartment,80,file://localhost/Users/adventure/Music/Barenaked%20Ladies/Disc%20One_%20%20All%20Their%20Greatest%20Hits%201991-2001/05%20The%20Old%20Apartment.m4a
167,Barenaked Ladies,Too Little Too Late,60,file://localhost/Users/adventure/Music/Barenaked%20Ladies/Disc%20One_%20%20All%20Their%20Greatest%20Hits%201991-2001/17%20Too%20Little%20Too%20Late.m4p
166,Barenaked Ladies,What a Good Boy,60,file://localhost/Users/adventure/Music/Barenaked%20Ladies/Disc%20One_%20%20All%20Their%20Greatest%20Hits%201991-2001/16%20What%20a%20Good%20Boy.m4p
1534,Basia,Astrud,80,file://localhost/Users/adventure/Music/Compilations/Wave%20Aid%20II/2-06%20Astrud.m4a
1493,"Bavarian Radio Chorus, Bavarian Radio Symphony Orchestra, conducted by Esa-Pekka Salonen",Dances With Chorus,60,file://localhost/Users/adventure/Music/Compilations/Various%20Classical%20&#38;%20Choral/05%20Dances%20With%20Chorus.m4a
171,Bee Gees,Alone,80,file://localhost/Users/adventure/Music/Bee%20Gees/Still%20Waters/Alone.m4a
170,Bee Gees,Stayin' Alive,80,file://localhost/Users/adventure/Music/Bee%20Gees/Madagascar/08%20Stayin'%20Alive.m4a
172,Bee Gees,You Should Be Dancing,80,file://localhost/Users/adventure/Music/Bee%20Gees/Unknown%20Album/You%20Should%20Be%20Dancing.m4a
174,Bel Biv DeVoe,Do Me Baby,60,file://localhost/Users/adventure/Music/Bel%20Biv%20DeVoe/Fun%20mix/2-05%20Do%20Me%20Baby.m4a
173,Bel Biv DeVoe,Poison,80,file://localhost/Users/adventure/Music/Bel%20Biv%20DeVoe/Fun%20mix/1-12%20Poison.m4a
182,Belanova,Aún,60,file://localhost/Users/adventure/Music/Belanova/Fantasi%CC%81a%20Pop/08%20Au%CC%81n.m4a
175,Belanova,Baila Mi Corazón,60,file://localhost/Users/adventure/Music/Belanova/Fantasi%CC%81a%20Pop/01%20Baila%20Mi%20Corazo%CC%81n.m4a
183,Belanova,Bye Bye,60,file://localhost/Users/adventure/Music/Belanova/Fantasi%CC%81a%20Pop/09%20Bye%20Bye.m4a
181,Belanova,Cada Que...,60,file://localhost/Users/adventure/Music/Belanova/Fantasi%CC%81a%20Pop/07%20Cada%20Que....m4a
185,Belanova,Dulce Fantasía,60,file://localhost/Users/adventure/Music/Belanova/Fantasi%CC%81a%20Pop/11%20Dulce%20Fantasi%CC%81a.m4a
176,Belanova,"One, Two, Three, Go! (1,2,3 Go!)",60,"file://localhost/Users/adventure/Music/Belanova/Fantasi%CC%81a%20Pop/02%20One,%20Two,%20Three,%20Go!%20(1,2,3%20Go!).m4a"
179,Belanova,Paso El Tiempo,60,file://localhost/Users/adventure/Music/Belanova/Fantasi%CC%81a%20Pop/05%20Paso%20El%20Tiempo.m4a
177,Belanova,Por Esta Vez,60,file://localhost/Users/adventure/Music/Belanova/Fantasi%CC%81a%20Pop/03%20Por%20Esta%20Vez.m4a
178,Belanova,Rockstar,60,file://localhost/Users/adventure/Music/Belanova/Fantasi%CC%81a%20Pop/04%20Rockstar.m4a
184,Belanova,Toma Mi Mano,60,file://localhost/Users/adventure/Music/Belanova/Fantasi%CC%81a%20Pop/10%20Toma%20Mi%20Mano.m4a
180,Belanova,Vestida De Azul,60,file://localhost/Users/adventure/Music/Belanova/Fantasi%CC%81a%20Pop/06%20Vestida%20De%20Azul.m4a
1438,Ben Folds Five,Bad Idea,60,file://localhost/Users/adventure/Music/Compilations/The%20Truth%20About%20Cats%20&#38;%20Dogs%20(Soundtrack)/13%20Bad%20Idea.m4a
833,Benjamin Winans &#38; Keith Thomas,Lost Without You,60,file://localhost/Users/adventure/Music/Compilations/Forever%20Yours/04%20Lost%20Without%20You.m4a
1334,Benny Goodman,One O'Clock Jump,60,file://localhost/Users/adventure/Music/Compilations/The%20English%20Patient/19%20One%20O'Clock%20Jump.m4a
1329,Benny Goodman,Wang Wang Blues,60,file://localhost/Users/adventure/Music/Compilations/The%20English%20Patient/14%20Wang%20Wang%20Blues.m4a
799,Better Than Ezra,Circle Of Friends,60,file://localhost/Users/adventure/Music/Compilations/Empire%20Records/07%20Circle%20Of%20Friends.m4a
199,Beyonce,Single Ladies (put a ring on it),80,file://localhost/Users/adventure/Music/Beyonce/Fun%20mix/2-02%20Single%20Ladies%20(put%20a%20ring%20on%20it).m4a
1195,Big Mountain,Baby I Love Your Way,80,file://localhost/Users/adventure/Music/Compilations/Reality%20Bites/14%20Baby%20I%20Love%20Your%20Way.m4a
200,Bill Conti,Marines' Hymn / Yankee Doodle,60,file://localhost/Users/adventure/Music/Bill%20Conti/Rocky%20(30th%20Anniversary%20Edition)%20%5BOriginal%20Motion%20Picture%20Score%5D/05%20Marines'%20Hymn%20_%20Yankee%20Doodle.m4p
781,Bill Medley &#38; Jennifer Warnes,(I've Had) The Time Of My Life,80,file://localhost/Users/adventure/Music/Compilations/Dirty%20Dancing/01%20(I've%20Had)%20The%20Time%20Of%20My%20Life.m4a
203,Billy Idol,Dancing With Myself,80,file://localhost/Users/adventure/Music/Billy%20Idol/Unknown%20Album/11%20Dancing%20With%20Myself.m4a
204,Billy Idol,Flesh For Fantasy,80,file://localhost/Users/adventure/Music/Billy%20Idol/Unknown%20Album/12%20Flesh%20For%20Fantasy.m4a
202,Billy Idol,Mony Mony,80,file://localhost/Users/adventure/Music/Billy%20Idol/Greatest%20Hits/Mony%20Mony.m4a
205,Billy Idol,White Wedding,80,file://localhost/Users/adventure/Music/Billy%20Idol/Unknown%20Album/32%20White%20Wedding.m4a
1452,Billy Idol,White Wedding - wedding singer,80,file://localhost/Users/adventure/Music/Compilations/The%20Wedding%20Singer/08%20White%20Wedding%20-%20wedding%20singer.m4a
201,Billy Idol,the loveless,80,file://localhost/Users/adventure/Music/Billy%20Idol/Cradle%20of%20Love/01%20the%20loveless.m4a
224,Billy Joel,A Matter Of Trust,80,file://localhost/Users/adventure/Music/Billy%20Joel/The%20Essential%20Billy%20Joel/2-07%20A%20Matter%20Of%20Trust.m4a
218,Billy Joel,All About Soul,80,"file://localhost/Users/adventure/Music/Billy%20Joel/Billy%20Joel_%20Greatest%20Hits,%20Vol.%203/15%20All%20About%20Soul.m4a"
1351,Billy Joel,All About Soul (Remix),80,file://localhost/Users/adventure/Music/Compilations/The%20Essential%20Billy%20Joel%20%5BDisc%202%5D/2-15%20All%20About%20Soul%20(Remix).m4a
241,Billy Joel,Allentown,80,file://localhost/Users/adventure/Music/Billy%20Joel/The%20Essential%20Billy%20Joel%20%5BDisc%201%5D/1-18%20Allentown.m4a
242,Billy Joel,An Innocent Man,80,file://localhost/Users/adventure/Music/Billy%20Joel/The%20Essential%20Billy%20Joel%20%5BDisc%202%5D/An%20Innocent%20Man.m4a
1349,Billy Joel,And So It Goes,80,file://localhost/Users/adventure/Music/Compilations/The%20Essential%20Billy%20Joel%20%5BDisc%202%5D/2-13%20And%20So%20It%20Goes.m4a
210,Billy Joel,Big Shot,80,"file://localhost/Users/adventure/Music/Billy%20Joel/Billy%20Joel_%20Greatest%20Hits,%20Vol.%201%20&#38;%202/2-02%20Big%20Shot.m4p"
228,Billy Joel,Captain Jack,60,file://localhost/Users/adventure/Music/Billy%20Joel/The%20Essential%20Billy%20Joel%20%5BDisc%201%5D/1-03%20Captain%20Jack.m4a
220,Billy Joel,Don't Ask Me Why,80,file://localhost/Users/adventure/Music/Billy%20Joel/The%20Essential%20Billy%20Joel/1-16%20Don't%20Ask%20Me%20Why.m4a
1344,Billy Joel,Goodnight Saigon,80,file://localhost/Users/adventure/Music/Compilations/The%20Essential%20Billy%20Joel%20%5BDisc%202%5D/2-01%20Goodnight%20Saigon.m4a
237,Billy Joel,Honesty,60,file://localhost/Users/adventure/Music/Billy%20Joel/The%20Essential%20Billy%20Joel%20%5BDisc%201%5D/1-12%20Honesty.m4a
225,Billy Joel,I Go To Extremes,80,file://localhost/Users/adventure/Music/Billy%20Joel/The%20Essential%20Billy%20Joel/2-09%20I%20Go%20To%20Extremes.m4a
214,Billy Joel,It's Still Rock 'n Roll to Me,80,"file://localhost/Users/adventure/Music/Billy%20Joel/Billy%20Joel_%20Greatest%20Hits,%20Vol.%203/10%20It's%20Still%20Rock%20'n%20Roll%20to%20Me.m4a"
219,Billy Joel,It's Still Rock And Roll To Me,80,file://localhost/Users/adventure/Music/Billy%20Joel/The%20Essential%20Billy%20Joel/1-14%20It's%20Still%20Rock%20And%20Roll%20To%20Me.m4a
1353,Billy Joel,"Joel: Invention In C Minor, Op. 6",60,"file://localhost/Users/adventure/Music/Compilations/The%20Essential%20Billy%20Joel%20%5BDisc%202%5D/2-18%20Joel_%20Invention%20In%20C%20Minor,%20Op.%206.m4a"
236,Billy Joel,Just The Way You Are,80,file://localhost/Users/adventure/Music/Billy%20Joel/The%20Essential%20Billy%20Joel%20%5BDisc%201%5D/1-11%20Just%20The%20Way%20You%20Are.m4a
216,Billy Joel,Keeping the Faith,80,"file://localhost/Users/adventure/Music/Billy%20Joel/Billy%20Joel_%20Greatest%20Hits,%20Vol.%203/13%20Keeping%20the%20Faith.m4a"
223,Billy Joel,Leave A Tender Moment Alone,80,file://localhost/Users/adventure/Music/Billy%20Joel/The%20Essential%20Billy%20Joel/2-06%20Leave%20A%20Tender%20Moment%20Alone.m4a
1347,Billy Joel,Leningrad,60,file://localhost/Users/adventure/Music/Compilations/The%20Essential%20Billy%20Joel%20%5BDisc%202%5D/2-11%20Leningrad.m4a
231,Billy Joel,Miami 2017 (Seen The Lights Go Out On Broadway),60,file://localhost/Users/adventure/Music/Billy%20Joel/The%20Essential%20Billy%20Joel%20%5BDisc%201%5D/1-06%20Miami%202017%20(Seen%20The%20Lights%20Go%20Out%20On%20Broadway).m4a
234,Billy Joel,Movin' Out (Anthony's Song),80,file://localhost/Users/adventure/Music/Billy%20Joel/The%20Essential%20Billy%20Joel%20%5BDisc%201%5D/1-09%20Movin'%20Out%20(Anthony's%20Song).m4a
238,Billy Joel,My Life,80,file://localhost/Users/adventure/Music/Billy%20Joel/The%20Essential%20Billy%20Joel%20%5BDisc%201%5D/1-13%20My%20Life.m4a
232,Billy Joel,New York State Of Mind,60,file://localhost/Users/adventure/Music/Billy%20Joel/The%20Essential%20Billy%20Joel%20%5BDisc%201%5D/1-07%20New%20York%20State%20Of%20Mind.m4a
235,Billy Joel,Only The Good Die Young,80,file://localhost/Users/adventure/Music/Billy%20Joel/The%20Essential%20Billy%20Joel%20%5BDisc%201%5D/1-10%20Only%20The%20Good%20Die%20Young.m4a
226,Billy Joel,Piano Man,80,file://localhost/Users/adventure/Music/Billy%20Joel/The%20Essential%20Billy%20Joel%20%5BDisc%201%5D/1-01%20Piano%20Man.m4a
208,Billy Joel,Pressure,80,"file://localhost/Users/adventure/Music/Billy%20Joel/Billy%20Joel_%20Greatest%20Hits,%20Vol.%201%20&#38;%202/11%20Pressure.m4a"
230,Billy Joel,Say Goodbye To Hollywood,60,file://localhost/Users/adventure/Music/Billy%20Joel/The%20Essential%20Billy%20Joel%20%5BDisc%201%5D/1-05%20Say%20Goodbye%20To%20Hollywood.m4a
215,Billy Joel,Shameless,60,"file://localhost/Users/adventure/Music/Billy%20Joel/Billy%20Joel_%20Greatest%20Hits,%20Vol.%203/11%20Shameless.m4p"
233,Billy Joel,She's Always A Woman,80,file://localhost/Users/adventure/Music/Billy%20Joel/The%20Essential%20Billy%20Joel%20%5BDisc%201%5D/1-08%20She's%20Always%20A%20Woman.m4a
206,Billy Joel,She's Always a Woman,80,"file://localhost/Users/adventure/Music/Billy%20Joel/Billy%20Joel_%20Greatest%20Hits,%20Vol.%201%20&#38;%202/09%20She's%20Always%20a%20Woman.m4a"
240,Billy Joel,She's Got A Way,60,file://localhost/Users/adventure/Music/Billy%20Joel/The%20Essential%20Billy%20Joel%20%5BDisc%201%5D/1-17%20She's%20Got%20A%20Way.m4a
211,Billy Joel,She's Got a Way,60,"file://localhost/Users/adventure/Music/Billy%20Joel/Billy%20Joel_%20Greatest%20Hits,%20Vol.%201%20&#38;%202/2-06%20She's%20Got%20a%20Way.m4p"
222,Billy Joel,Tell Her About It,80,file://localhost/Users/adventure/Music/Billy%20Joel/The%20Essential%20Billy%20Joel/2-05%20Tell%20Her%20About%20It.m4a
1348,Billy Joel,"The Downeaster ""Alexa""",80,file://localhost/Users/adventure/Music/Compilations/The%20Essential%20Billy%20Joel%20%5BDisc%202%5D/2-12%20The%20Downeaster%20_Alexa_.m4a
229,Billy Joel,The Entertainer,60,file://localhost/Users/adventure/Music/Billy%20Joel/The%20Essential%20Billy%20Joel%20%5BDisc%201%5D/1-04%20The%20Entertainer.m4a
221,Billy Joel,The Longest Time,80,file://localhost/Users/adventure/Music/Billy%20Joel/The%20Essential%20Billy%20Joel/2-04%20The%20Longest%20Time.m4a
212,Billy Joel,The Night Is Still Young,60,"file://localhost/Users/adventure/Music/Billy%20Joel/Billy%20Joel_%20Greatest%20Hits,%20Vol.%201%20&#38;%202/2-14%20The%20Night%20Is%20Still%20Young.m4p"
1350,Billy Joel,The River Of Dreams,80,file://localhost/Users/adventure/Music/Compilations/The%20Essential%20Billy%20Joel%20%5BDisc%202%5D/2-14%20The%20River%20Of%20Dreams.m4a
207,Billy Joel,The Stranger,60,"file://localhost/Users/adventure/Music/Billy%20Joel/Billy%20Joel_%20Greatest%20Hits,%20Vol.%201%20&#38;%202/1-06%20The%20Stranger.m4p"
213,Billy Joel,This Is the Time,60,"file://localhost/Users/adventure/Music/Billy%20Joel/Billy%20Joel_%20Greatest%20Hits,%20Vol.%203/05%20This%20Is%20the%20Time.m4p"
243,Billy Joel,Uptown Girl,80,file://localhost/Users/adventure/Music/Billy%20Joel/The%20Essential%20Billy%20Joel%20%5BDisc%202%5D/Uptown%20Girl.m4a
1352,Billy Joel,Waltz #1 (Nunley's Carousel),60,file://localhost/Users/adventure/Music/Compilations/The%20Essential%20Billy%20Joel%20%5BDisc%202%5D/2-17%20Waltz%20%231%20(Nunley's%20Carousel).m4a
1346,Billy Joel,We Didn't Start The Fire,80,file://localhost/Users/adventure/Music/Compilations/The%20Essential%20Billy%20Joel%20%5BDisc%202%5D/2-10%20We%20Didn't%20Start%20The%20Fire.m4a
217,Billy Joel,We Didn't Start the Fire,80,"file://localhost/Users/adventure/Music/Billy%20Joel/Billy%20Joel_%20Greatest%20Hits,%20Vol.%203/14%20We%20Didn't%20Start%20the%20Fire.m4a"
239,Billy Joel,You May Be Right,80,file://localhost/Users/adventure/Music/Billy%20Joel/The%20Essential%20Billy%20Joel%20%5BDisc%201%5D/1-15%20You%20May%20Be%20Right.m4a
227,Billy Joel,You're My Home,60,file://localhost/Users/adventure/Music/Billy%20Joel/The%20Essential%20Billy%20Joel%20%5BDisc%201%5D/1-02%20You're%20My%20Home.m4a
209,Billy Joel,You're Only Human (Second Wind),80,"file://localhost/Users/adventure/Music/Billy%20Joel/Billy%20Joel_%20Greatest%20Hits,%20Vol.%201%20&#38;%202/12%20You're%20Only%20Human%20(Second%20Wind).m4a"
1345,Billy Joel &#38; Ray Charles,Baby Grand,80,file://localhost/Users/adventure/Music/Compilations/The%20Essential%20Billy%20Joel%20%5BDisc%202%5D/2-08%20Baby%20Grand.m4a
4380,Billy Squier,Everybody Wants You,80,file://localhost/Users/adventure/Music/Music/Billy%20Squier/The%20Essential%20Billy%20Squier/01%20Everybody%20Wants%20You.mp3
4381,Billy Squier,My Kinda Love,80,file://localhost/Users/adventure/Music/Music/Billy%20Squier/Absolute%20Hits/03%20My%20Kinda%20Love.mp3
4382,Billy Squier,The Stroke,80,file://localhost/Users/adventure/Music/Music/Billy%20Squier/Absolute%20Hits/01%20The%20Stroke.mp3
732,Bing Crosby,Pat-A-Pan,80,"file://localhost/Users/adventure/Music/Compilations/Christmas%20with%20Bing%20Crosby.%20Nat%20_King_%20Cole,%20Dean%20Martin/10%20Pat-A-Pan.m4a"
946,Bing Crosby (Holiday Inn),Happy Holidays-Bing Crosby (Holiday Inn),60,file://localhost/Users/adventure/Music/Compilations/Hollywood's%20Soundtrack%20For%20The%20Season/12%20Happy%20Holidays-Bing%20Crosby%20(Holiday%20Inn).m4a
251,Black,Blue,60,file://localhost/Users/adventure/Music/Black/Wonderful%20Life/08%20Blue.m4a
245,Black,Everything's Coming Up Roses,80,file://localhost/Users/adventure/Music/Black/Wonderful%20Life/02%20Everything's%20Coming%20Up%20Roses.m4a
247,Black,Finder,60,file://localhost/Users/adventure/Music/Black/Wonderful%20Life/04%20Finder.m4a
250,Black,I Just Grew Tired,80,file://localhost/Users/adventure/Music/Black/Wonderful%20Life/07%20I%20Just%20Grew%20Tired.m4a
249,Black,I'm Not Afraid,60,file://localhost/Users/adventure/Music/Black/Wonderful%20Life/06%20I'm%20Not%20Afraid.m4a
252,Black,Just Making Memories,80,file://localhost/Users/adventure/Music/Black/Wonderful%20Life/09%20Just%20Making%20Memories.m4a
248,Black,Paradise,60,file://localhost/Users/adventure/Music/Black/Wonderful%20Life/05%20Paradise.m4a
246,Black,Sometimes for the Asking,60,file://localhost/Users/adventure/Music/Black/Wonderful%20Life/03%20Sometimes%20for%20the%20Asking.m4a
